RIS-TrapCode,Common Name,CalDate,Code-RISgeneric,binomial,County,TrapName,CalDate,CountType,DailyCount,DaysForCount,Count
45,Ingrailed Clay,1996,299,Diarsia mendica,Yorkshire,Malham Tarn,1996-07-30,Total,1,1,1.0
45,Ingrailed Clay,1996,299,Diarsia mendica,Yorkshire,Malham Tarn,1996-04-08,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-11-06,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-14,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-15,Total,1,1,1.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-16,Total,3,1,3.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-21,Total,3,1,3.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-23,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-27,Total,3,1,3.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-29,Total,1,1,1.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-06-30,Total,1,1,1.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-01-07,Total,1,1,1.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-02-07,Total,3,1,3.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-05-07,Total,3,1,3.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-07,Total,9,1,9.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-08-07,Total,6,1,6.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-09-07,Total,7,1,7.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-10-07,Total,3,1,3.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-11-07,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-12-07,Total,6,1,6.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-13,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-14,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-16,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-21,Total,1,1,1.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-24,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-25,Total,1,1,1.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-26,Total,2,1,2.0
45,Ingrailed Clay,1997,299,Diarsia mendica,Yorkshire,Malham Tarn,1997-07-28,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-06,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-10-06,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-17,Total,3,1,3.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-18,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-19,Total,4,1,4.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-20,Total,2,1,2.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-23,Total,2,1,2.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-24,Total,5,1,5.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-06-25,Total,3,1,3.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-02-07,Total,5,1,5.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-03-07,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-05-07,Total,3,1,3.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-11-07,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-07-18,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-07-19,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-07-20,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-07-27,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-07-29,Total,1,1,1.0
45,Ingrailed Clay,1998,299,Diarsia mendica,Yorkshire,Malham Tarn,1998-07-30,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-11-06,Total,2,1,2.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-06-22,Total,3,1,3.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-06-23,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-06-24,Total,2,1,2.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-06-27,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-01-07,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-02-07,Total,6,1,6.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-03-07,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-04-07,Total,2,1,2.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-05-07,Total,2,1,2.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-06-07,Total,4,1,4.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-07-07,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-08-07,Total,6,1,6.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-09-07,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-07-18,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-07-23,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-07-30,Total,1,1,1.0
45,Ingrailed Clay,1999,299,Diarsia mendica,Yorkshire,Malham Tarn,1999-04-08,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-06-16,Total,2,1,2.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-06-19,Total,5,1,5.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-06-20,Total,8,1,8.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-06-26,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-06-28,Total,2,1,2.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-06-30,Total,3,1,3.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-02-07,Total,12,1,12.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-05-07,Total,2,1,2.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-06-07,Total,2,1,2.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-07,Total,2,1,2.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-09-07,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-13,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-15,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-16,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-17,Total,2,1,2.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-18,Total,3,1,3.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-19,Total,2,1,2.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-20,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-24,Total,1,1,1.0
45,Ingrailed Clay,2000,299,Diarsia mendica,Yorkshire,Malham Tarn,2000-07-28,Total,1,1,1.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-05-07,Total,5,1,5.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-07,Total,6,1,6.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-10-07,Total,10,1,10.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-12-07,Total,1,1,1.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-13,Total,1,1,1.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-15,Total,1,1,1.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-16,Total,1,1,1.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-24,Total,2,1,2.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-25,Total,6,1,6.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-26,Total,2,1,2.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-27,Total,2,1,2.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-28,Total,1,1,1.0
45,Ingrailed Clay,2001,299,Diarsia mendica,Yorkshire,Malham Tarn,2001-07-29,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-06-24,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-06-25,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-04-07,Total,3,1,3.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-05-07,Total,3,1,3.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-06-07,Total,3,1,3.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-09-07,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-10-07,Total,2,1,2.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-11-07,Total,2,1,2.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-15,Total,2,1,2.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-16,Total,3,1,3.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-17,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-20,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-24,Total,2,1,2.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-25,Total,4,1,4.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-26,Total,4,1,4.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-27,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-28,Total,2,1,2.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-29,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-30,Total,1,1,1.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-07-31,Total,2,1,2.0
45,Ingrailed Clay,2002,299,Diarsia mendica,Yorkshire,Malham Tarn,2002-01-08,Total,1,1,1.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-13,Total,3,5,0.6
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-14,Total,5,1,5.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-15,Total,2,1,2.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-16,Total,6,1,6.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-17,Total,3,1,3.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-21,Total,16,2,8.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-22,Total,3,1,3.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-24,Total,6,2,3.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-06-30,Total,25,5,5.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-02-07,Total,9,2,4.5
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-05-07,Total,3,3,1.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-07-07,Total,2,1,2.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-08-07,Total,1,1,1.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-09-07,Total,1,1,1.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-07-16,Total,1,7,0.14285714300000002
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-07-17,Total,2,1,2.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-07-20,Total,1,1,1.0
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-05-08,Total,3,2,1.5
45,Ingrailed Clay,2003,299,Diarsia mendica,Yorkshire,Malham Tarn,2003-10-08,Total,2,2,1.0
45,Ingrailed Clay,2004,299,Diarsia mendica,Yorkshire,Malham Tarn,2004-06-07,Total,4,1,4.0
45,Ingrailed Clay,2004,299,Diarsia mendica,Yorkshire,Malham Tarn,2004-09-07,Total,1,2,0.5
45,Ingrailed Clay,2004,299,Diarsia mendica,Yorkshire,Malham Tarn,2004-11-07,Total,5,1,5.0
45,Ingrailed Clay,2004,299,Diarsia mendica,Yorkshire,Malham Tarn,2004-07-13,Total,4,2,2.0
45,Ingrailed Clay,2004,299,Diarsia mendica,Yorkshire,Malham Tarn,2004-07-14,Total,1,1,1.0
45,Ingrailed Clay,2004,299,Diarsia mendica,Yorkshire,Malham Tarn,2004-07-17,Total,1,2,0.5
45,Ingrailed Clay,2004,299,Diarsia mendica,Yorkshire,Malham Tarn,2004-07-20,Total,2,3,0.666666667
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-07-06,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-16,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-17,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-18,Total,5,1,5.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-19,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-21,Total,3,1,3.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-22,Total,2,1,2.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-23,Total,4,1,4.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-25,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-27,Total,4,1,4.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-28,Total,3,1,3.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-29,Total,3,1,3.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-06-30,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-01-07,Total,3,1,3.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-02-07,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-03-07,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-04-07,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-05-07,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-08-07,Total,2,1,2.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-09-07,Total,4,1,4.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-10-07,Total,4,1,4.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-11-07,Total,3,1,3.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-12-07,Total,4,1,4.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-07-16,Total,1,1,1.0
45,Ingrailed Clay,2005,299,Diarsia mendica,Yorkshire,Malham Tarn,2005-07-22,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-11-06,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-06-17,Total,2,1,2.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-06-19,Total,4,2,2.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-06-21,Total,2,2,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-06-24,Total,2,2,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-06-26,Total,6,2,3.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-06-28,Total,3,2,1.5
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-06-30,Total,1,2,0.5
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-01-07,Total,4,1,4.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-04-07,Total,8,1,8.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-05-07,Total,6,1,6.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-11-07,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-12-07,Total,2,1,2.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-07-14,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-07-16,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-07-17,Total,2,1,2.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-07-18,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-07-20,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-07-22,Total,1,1,1.0
45,Ingrailed Clay,2006,299,Diarsia mendica,Yorkshire,Malham Tarn,2006-07-25,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-02-06,Total,2,1,2.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-07-06,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-08-06,Total,2,1,2.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-09-06,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-10-06,Total,2,1,2.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-11-06,Total,2,1,2.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-12-06,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-13,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-17,Total,3,1,3.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-18,Total,4,1,4.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-19,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-22,Total,3,1,3.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-23,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-24,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-06-29,Total,1,2,0.5
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-03-07,Total,1,1,1.0
45,Ingrailed Clay,2007,299,Diarsia mendica,Yorkshire,Malham Tarn,2007-11-07,Total,1,1,1.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-06-06,Total,1,1,1.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-07-06,Total,2,5,0.4
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-06-21,Total,1,1,1.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-06-27,Total,2,1,2.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-06-29,Total,1,1,1.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-03-07,Total,3,1,3.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-05-07,Total,2,1,2.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-09-07,Total,2,1,2.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-11-07,Total,2,1,2.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-07-23,Total,2,1,2.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-07-24,Total,1,1,1.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-07-26,Total,1,1,1.0
45,Ingrailed Clay,2008,299,Diarsia mendica,Yorkshire,Malham Tarn,2008-07-27,Total,1,2,0.5
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-10-06,Total,1,1,1.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-13,Total,1,1,1.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-14,Total,1,1,1.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-17,Total,2,1,2.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-19,Total,1,1,1.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-22,Total,2,3,0.666666667
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-24,Total,1,1,1.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-26,Total,5,1,5.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-27,Total,1,1,1.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-29,Total,1,1,1.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-06-30,Total,2,1,2.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-01-07,Total,6,1,6.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-02-07,Total,7,1,7.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-03-07,Total,2,1,2.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-05-07,Total,8,1,8.0
45,Ingrailed Clay,2009,299,Diarsia mendica,Yorkshire,Malham Tarn,2009-08-07,Total,1,1,1.0
